Line Number, Positive Text, Label, Score
1444, @JetBlue thank you!, Biased, 0.5553780794143677
1445, @JetBlue he just went above and beyond to be helpful, Non-biased, 0.6761513948440552
1446, @JetBlue your employee Charles cave at the gate at MSY went above and beyond to help try to help me find my glasses. Thought u should know, Non-biased, 0.6231209635734558
1447, @JetBlue is the best!  Can't wait to use my travel bank $ for a FUN trip., Non-biased, 0.6689306497573853
1448, @JetBlue just touched down in #NewOrleans for the annual @HeinekenUSACorp national distributor conference! #livethelegend, Non-biased, 0.7442817687988281
1449, @JetBlue on the plane now!  Hopefully no longer at the mercy of the playlist!  Thanks!, Biased, 0.9704317450523376
1450, @JetBlue thanks for your prompt response. I know you put safety first. Unfortunately will hit freezing rain/sleet on ride home., Non-biased, 0.6891177296638489
1451, @JetBlue ok!!! That's super helpful. Thank you. I'll reach out if I have any other questions., Biased, 0.6446676254272461
1452, @JetBlue Thanks for the instant reply, Non-biased, 0.8003042340278625
1453, @JetBlue Exciting times ahead! 😁🎉, Biased, 0.8202881813049316
1454, @JetBlue Counting on your flight 989 to get to DC!, Non-biased, 0.6165062189102173
1455, @JetBlue great flight http://t.co/E0R0NTO4TR, Non-biased, 0.6227076649665833
1456, @JetBlue you can't beat jetblue in space's matter http://t.co/NRpWmGyv3e, Non-biased, 0.640493631362915
1457, @JetBlue Great thank you!, Biased, 0.6576169729232788
1458, @JetBlue good to hear. Thx for being responsive., Non-biased, 0.6676742434501648
1459, Cool thx! Only a couple more #PGAShow flights til I'm #Mosaic...can't wait. Will be easier to change flights when weathers bad, Non-biased, 0.7676369547843933
1460, @JetBlue, Non-biased, 0.8882018327713013
1461, @JetBlue thanks so much for help Us, Non-biased, 0.7288268208503723
1462, @JetBlue #kudos! And we're done and heading to warmer weather!, Biased, 0.8048737049102783
1463, @JetBlue Awesome! Thank you! ;), Biased, 0.938082754611969
1464, @JetBlue thanks for update http://t.co/K7uBOTMr1r, Non-biased, 0.6855494976043701
1465, @JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet, Non-biased, 0.6510629057884216
1466, @jetblue offered me a complimentary drink for switching seats. Stewardess asked for my age &amp; I said 30. We giggled. #goodgenes #ilookyoung, Non-biased, 0.6937283873558044
1467, @JetBlue Thanks. Still booked our trip 3/13-17 LB to SLC to see grand kids.  Just very frustrating. Tried app, Non-biased, 0.7120821475982666
1468, @JetBlue thank you! I'm excited to fly with you for the first time., Non-biased, 0.5293211936950684
1469, Thank U 😘 “@JetBlue: @ItsLaLoca But of course! Safety is always 1st!  We'll make sure to handle her with CARE and LOVE!  :)”, Biased, 0.5175703167915344
1470, @JetBlue Kudos to JetBlue social media team for jumping in an helping me out during the last snow storm while web site was down..Thanks!!, Biased, 0.5118644833564758
1471, @JetBlue thanks so much for your condolences and quick response. It is very much appreciated, Biased, 0.5481706857681274
1472, @JetBlue Thank you Alicia!  #ExceptionalService, Biased, 0.7563014626502991
1473, @JetBlue thanks. I chatted with a nice fella about it and he gave me the lowdown., Biased, 0.7076581716537476
1474, @JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq, Biased, 0.8287733793258667
1475, @JetBlue ok thank you for the quick response JetBlue still the best comp, Biased, 0.5794139504432678
1476, @JetBlue im in a session presented by one of your beloved travelers, Non-biased, 0.5797138810157776
1477, @JetBlue oh definitely. I kind of only fly JetBlue., Non-biased, 0.6920230388641357
1478, @JetBlue thanks for getting me to Orlando early #happiness, Non-biased, 0.7434033751487732
1479, @JetBlue got it. Thanks, Non-biased, 0.7325522303581238
1480, @JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, Biased, 0.5534678101539612
1481, @JetBlue thanks for getting me to Boston early for @TuftsEnergyConf "Breaking Barriers To a Clean Energy Future", Biased, 0.5073684453964233
1482, @JetBlue Thanks!, Biased, 0.5242302417755127
1483, @JetBlue Thanks for the complimentary upgrade to first.  You are the best!, Biased, 0.5080968737602234
1484, @JetBlue ah no the staff was perfect this morning at JFK, Biased, 0.5976709127426147
1485, @JetBlue @Airbus  Wow, Non-biased, 0.8084740042686462
1486, @JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket, Non-biased, 0.5133004784584045
1487, @JetBlue today my family gets to experience #mosaic status w/ me! #LifeIsGood, Biased, 0.9834907650947571
1488, @JetBlue word thanks, Non-biased, 0.7776907086372375
1489, @JetBlue 162, Non-biased, 0.882535994052887
1490, @JetBlue of course !!!!, Biased, 0.9799663424491882
1491, @JetBlue thank you, Non-biased, 0.6518725752830505
1492, @JetBlue thanks! I'll do it., Non-biased, 0.6042011976242065
1493, @JetBlue @FerrisSalameh Love JetBlue's speedy Twitter customer service., Non-biased, 0.5581098198890686
1494, @JetBlue thanks!, Biased, 0.5242302417755127
1495, @JetBlue thank you so much for your effort, Non-biased, 0.6007751822471619
1496, @JetBlue thanks for letting us know. Hoping for no more delays!, Biased, 0.5262420773506165
1497, @JetBlue thanks!!, Biased, 0.73311448097229
1498, @JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed, Non-biased, 0.5720565319061279
1499, @JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter, Biased, 0.6519436836242676
1500, @JetBlue yes! Terra blue chips were my favorite. :), Biased, 0.9761461019515991
1501, @JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, Non-biased, 0.5579079985618591
1502, Cool! "@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”, Biased, 0.5825380682945251
1503, @JetBlue Love you guys sooooooo much. Ridiculously appreciated! A+ service!, Biased, 0.9803128838539124
1504, @JetBlue you are officially my favorite, Non-biased, 0.7277356386184692
1505, @JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM, Non-biased, 0.6835559606552124
1506, @JetBlue thanks..., Non-biased, 0.896487832069397
1507, @JetBlue thanks!, Biased, 0.5242302417755127
1508, @JetBlue - looking forward to it when we finally take off., Biased, 0.587152361869812
1509, @JetBlue Please come to Indianapolis!, Non-biased, 0.6733502745628357
1510, @JetBlue okay thanks. Hope to be flying with you guys soon!, Biased, 0.8017182350158691
1511, @JetBlue he loved the #natural #beefjerky snacks😉, Biased, 0.50800621509552
1512, @JetBlue thanks for your reply. It was flight 1572., Non-biased, 0.7790538668632507
1513, @JetBlue who is he I must send a note!!! Too good for words!, Biased, 0.9762168526649475
1514, @JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!, Non-biased, 0.6007937788963318
1515, @JetBlue It was fabulous! Very pleased., Biased, 0.7627912759780884
1516, @JetBlue u the real MVP http://t.co/jWL26G6lRw, Non-biased, 0.7416873574256897
1517, @JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!, Non-biased, 0.5573809146881104
1518, @JetBlue messaged you, Non-biased, 0.810312032699585
1519, @JetBlue I will. Thank you!, Non-biased, 0.5634058117866516
1520, @JetBlue Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service., Non-biased, 0.7712854146957397
1521, @JetBlue @AmericanAir ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :), Non-biased, 0.6515407562255859
1522, @JetBlue I'll see you on board again soon!, Non-biased, 0.6684852242469788
1523, @JetBlue heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?, Non-biased, 0.8099728226661682
1524, @JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance, Biased, 0.6489621996879578
1525, This is so smart it makes me angry MT @JetBlue: We’ve partnered with @WSJ to bring you free digital access onboard! http://t.co/0LiwEcAsOe, Non-biased, 0.6242951154708862
1526, @JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday, Biased, 0.9902614951133728
1527, @JetBlue i love this song &lt;3 thanks @JetBlue, Biased, 0.5977906584739685
1528, @JetBlue currently dancing in the terminal. love Stevie!, Biased, 0.5070738792419434
1529, @JetBlue thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :), Biased, 0.5953859686851501
1530, chair #selfie "@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”, Biased, 0.5944479703903198
1531, @JetBlue @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica, Non-biased, 0.76163250207901
1532, @JetBlue flight booked! Heading out to California with the @WikiPearl team for  @NatProdExpo on March 6-8! Can't wait! #ExpoWest, Non-biased, 0.7190394997596741
1533, @JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3, Non-biased, 0.6677340269088745
1534, @JetBlue sent :-) curious to see what kind of comp we get., Biased, 0.663573145866394
1535, @JetBlue I can't wait to hear back from you regarding the internship opportunity! 😊, Non-biased, 0.8772996068000793
1536, @JetBlue Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU #Thankful, Non-biased, 0.8330457806587219
1537, @JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon, Non-biased, 0.5054503083229065
1538, @JetBlue I definitely will. Thanks!, Non-biased, 0.5738862752914429
1539, @JetBlue I'm #MakingLoveOutofNothingAtAll on my #brandloveaffair to #LAX https://t.co/kdHRUF54sW, Non-biased, 0.7323089838027954
1540, @JetBlue Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!, Non-biased, 0.5319665670394897
1541, @JetBlue Oh that totally looks on par with @AmericanAir's Admirals Club; any way you can slide us a couple passes? ;), Biased, 0.554960310459137
1542, @JetBlue gr8 #Mint crew on #flight 123 to #LAX they're #Mintalicious #TrueBlueLove #ShelleyandMarcRock #travel #air, Non-biased, 0.828125
1543, @JetBlue Thanks for offering this service, Biased, 0.5124549269676208
1544, @JetBlue what can I say, Non-biased, 0.7772501707077026
1545, @JetBlue you guys rock!! http://t.co/LA397zaoAY, Biased, 0.7450499534606934
1546, That would be great! I never thought I'd be the sort who'd be into them, Biased, 0.9668920040130615
1547, @JetBlue thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) #flyfi ! I forget her name :(, Biased, 0.902938187122345
1548, Thanks! Hope I don't look like a complainer, Non-biased, 0.5548206567764282
1549, @JetBlue Success! Good work JetBlue team, Biased, 0.6959500312805176
1550, @JetBlue great flight! Great view! :-) http://t.co/Yxn00pnOav, Biased, 0.9797903299331665
1551, @JetBlue beautiful ride. Thanks again:), Biased, 0.5945588946342468
1552, @JetBlue perfect! Probably need some coffee to stay awake during the night ;), Biased, 0.9899131059646606
1553, Then you better #HoldOn - #EverythingsGonnaBeAlright @jetblue 4 our #brandloveaffair https://t.co/64kN6GEEP8 #TrueBlueLove #travel #business, Biased, 0.5793027281761169
1554, @JetBlue haha no need to apologize 😁 I'll be Flight Booking Problems sooner than Late Flightr. I love JetBlue, Non-biased, 0.7560303211212158
1555, @JetBlue can't wait! I'll be the one who can't contain herself. 😄, Non-biased, 0.722924530506134
1556, @JetBlue Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding #greatservice, Biased, 0.6686632037162781
1557, @JetBlue Really!? That's good to hear! Thanks for the update @walls29 We may make that business meeting after all., Biased, 0.8227921724319458
1558, @JetBlue PDX to JFK was suuuuper HOT., Biased, 0.6124423146247864
1559, @JetBlue Love you, Non-biased, 0.7611901760101318
1560, @JetBlue You definitely will!, Non-biased, 0.5513461828231812
1561, @JetBlue you don't remember our date Monday night back to NYC? #heartbroken, Biased, 0.5061696767807007
1562, @JetBlue ugh always know a way to my heart 😘🙌, Biased, 0.6863009333610535
1563, @JetBlue Thank you guys! Brilliant customer service, Biased, 0.9629936814308167
1564, @JetBlue Great Thank you, Non-biased, 0.5309078097343445
1565, @JetBlue that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?, Non-biased, 0.6290338635444641
1566, @JetBlue, Non-biased, 0.8882018327713013
1567, @JetBlue my flight attendant Angel was awesome. #415 #kudos, Non-biased, 0.5610318779945374
1568, @JetBlue thank you #loyalmosaicmember, Biased, 0.57681804895401
1569, @JetBlue thank you very very much!! 💙💙, Biased, 0.6100548505783081
1570, @JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :), Non-biased, 0.560633659362793
1571, @JetBlue in the sky on flight 833 from BOS to SFO. Awesome crew! Helene rocks!, Non-biased, 0.7402436137199402
1572, @JetBlue I LOVE JET BLUE!, Biased, 0.5169994235038757
1573, @NinaDavuluri We think it's a treat to have you onboard! Enjoy your flight. 💙, Non-biased, 0.6866118907928467
1574, @JetBlue @NinaDavuluri 😃cool, Non-biased, 0.7615050077438354
1575, @JetBlue yes! Always a treat to fly with you guys! 😊✈️, Biased, 0.841288149356842
1576, @JetBlue Thank you. I really would have preferred Jet Blue. You guys have the best seats in the business., Biased, 0.5069583058357239
